"state_code","year","group","averiguaciones","population","rate","name","long_name"
9,2002,"ROBO CON VIOLENCIA",36393,8977879,405.36,"DF","Distrito Federal"
9,2003,"ROBO CON VIOLENCIA",35627,8982537,396.63,"DF","Distrito Federal"
9,2004,"ROBO CON VIOLENCIA",32329,8982860,359.9,"DF","Distrito Federal"
9,2005,"ROBO CON VIOLENCIA",30524,8981434,339.86,"DF","Distrito Federal"
9,2006,"ROBO CON VIOLENCIA",29722,8978979,331.02,"DF","Distrito Federal"
9,2007,"ROBO CON VIOLENCIA",34128,8975327,380.24,"DF","Distrito Federal"
9,2008,"ROBO CON VIOLENCIA",37494,8971100,417.94,"DF","Distrito Federal"
9,2009,"ROBO CON VIOLENCIA",38380,8964855,428.12,"DF","Distrito Federal"
9,2010,"ROBO CON VIOLENCIA",38786,8951680,433.28,"DF","Distrito Federal"
9,2011,"ROBO CON VIOLENCIA",36352,8935150,406.84,"DF","Distrito Federal"
9,2012,"ROBO CON VIOLENCIA",31064,8918638,348.3,"DF","Distrito Federal"
9,2013,"ROBO CON VIOLENCIA",26332,8901210,295.82,"DF","Distrito Federal"
10,1997,"ROBO CON VIOLENCIA",262,1477610,17.73,"DUR","Durango"
10,1998,"ROBO CON VIOLENCIA",1319,1485282,88.8,"DUR","Durango"
10,1999,"ROBO CON VIOLENCIA",155,1492959,10.38,"DUR","Durango"
10,2000,"ROBO CON VIOLENCIA",517,1504712,34.36,"DUR","Durango"
10,2001,"ROBO CON VIOLENCIA",672,1518804,44.25,"DUR","Durango"
10,2002,"ROBO CON VIOLENCIA",296,1533026,19.31,"DUR","Durango"
10,2003,"ROBO CON VIOLENCIA",338,1545979,21.86,"DUR","Durango"
10,2004,"ROBO CON VIOLENCIA",1525,1558966,97.82,"DUR","Durango"
10,2005,"ROBO CON VIOLENCIA",123,1575853,7.81,"DUR","Durango"
10,2006,"ROBO CON VIOLENCIA",16,1595446,1,"DUR","Durango"
10,2007,"ROBO CON VIOLENCIA",19,1616868,1.18,"DUR","Durango"
10,2008,"ROBO CON VIOLENCIA",114,1639182,6.95,"DUR","Durango"
10,2009,"ROBO CON VIOLENCIA",0,1659928,0,"DUR","Durango"
10,2010,"ROBO CON VIOLENCIA",1370,1680116,81.54,"DUR","Durango"
10,2011,"ROBO CON VIOLENCIA",2200,1700080,129.41,"DUR","Durango"
10,2012,"ROBO CON VIOLENCIA",1274,1719085,74.11,"DUR","Durango"
10,2013,"ROBO CON VIOLENCIA",1448,1737617,83.33,"DUR","Durango"
11,1997,"ROBO CON VIOLENCIA",22,5054560,0.44,"GTO","Guanajuato"
11,1998,"ROBO CON VIOLENCIA",50,5094451,0.98,"GTO","Guanajuato"
11,1999,"ROBO CON VIOLENCIA",12,5128910,0.23,"GTO","Guanajuato"
11,2000,"ROBO CON VIOLENCIA",33,5157152,0.64,"GTO","Guanajuato"
11,2001,"ROBO CON VIOLENCIA",6,5189584,0.12,"GTO","Guanajuato"
11,2002,"ROBO CON VIOLENCIA",71,5228205,1.36,"GTO","Guanajuato"
11,2003,"ROBO CON VIOLENCIA",115,5265170,2.18,"GTO","Guanajuato"
11,2004,"ROBO CON VIOLENCIA",123,5295090,2.32,"GTO","Guanajuato"
11,2005,"ROBO CON VIOLENCIA",123,5320564,2.31,"GTO","Guanajuato"
11,2006,"ROBO CON VIOLENCIA",135,5355276,2.52,"GTO","Guanajuato"
11,2007,"ROBO CON VIOLENCIA",149,5407332,2.76,"GTO","Guanajuato"
11,2008,"ROBO CON VIOLENCIA",220,5470487,4.02,"GTO","Guanajuato"
11,2009,"ROBO CON VIOLENCIA",254,5530928,4.59,"GTO","Guanajuato"
11,2010,"ROBO CON VIOLENCIA",249,5586600,4.46,"GTO","Guanajuato"
11,2011,"ROBO CON VIOLENCIA",141,5641440,2.5,"GTO","Guanajuato"
11,2012,"ROBO CON VIOLENCIA",1616,5693945,28.38,"GTO","Guanajuato"
11,2013,"ROBO CON VIOLENCIA",4273,5744616,74.38,"GTO","Guanajuato"
12,1997,"ROBO CON VIOLENCIA",8072,3196368,252.54,"GRO","Guerrero"
12,1998,"ROBO CON VIOLENCIA",6537,3210085,203.64,"GRO","Guerrero"
12,1999,"ROBO CON VIOLENCIA",3766,3221127,116.92,"GRO","Guerrero"
12,2000,"ROBO CON VIOLENCIA",6064,3233460,187.54,"GRO","Guerrero"
12,2001,"ROBO CON VIOLENCIA",5517,3249338,169.79,"GRO","Guerrero"
12,2002,"ROBO CON VIOLENCIA",4594,3267370,140.6,"GRO","Guerrero"
12,2003,"ROBO CON VIOLENCIA",2386,3284024,72.65,"GRO","Guerrero"
12,2004,"ROBO CON VIOLENCIA",1368,3298900,41.47,"GRO","Guerrero"
12,2005,"ROBO CON VIOLENCIA",1407,3315913,42.43,"GRO","Guerrero"
12,2006,"ROBO CON VIOLENCIA",1394,3337660,41.77,"GRO","Guerrero"
12,2007,"ROBO CON VIOLENCIA",1842,3365386,54.73,"GRO","Guerrero"
12,2008,"ROBO CON VIOLENCIA",2327,3398068,68.48,"GRO","Guerrero"
12,2009,"ROBO CON VIOLENCIA",2021,3429734,58.93,"GRO","Guerrero"
12,2010,"ROBO CON VIOLENCIA",1313,3458859,37.96,"GRO","Guerrero"
12,2011,"ROBO CON VIOLENCIA",1554,3486480,44.57,"GRO","Guerrero"
12,2012,"ROBO CON VIOLENCIA",2371,3511682,67.52,"GRO","Guerrero"
12,2013,"ROBO CON VIOLENCIA",2291,3535284,64.8,"GRO","Guerrero"
13,1997,"ROBO CON VIOLENCIA",696,2351497,29.6,"HGO","Hidalgo"
13,1998,"ROBO CON VIOLENCIA",769,2367270,32.48,"HGO","Hidalgo"
13,1999,"ROBO CON VIOLENCIA",505,2382633,21.2,"HGO","Hidalgo"
13,2000,"ROBO CON VIOLENCIA",754,2399371,31.42,"HGO","Hidalgo"
13,2001,"ROBO CON VIOLENCIA",764,2419951,31.57,"HGO","Hidalgo"
13,2002,"ROBO CON VIOLENCIA",675,2443912,27.62,"HGO","Hidalgo"
13,2003,"ROBO CON VIOLENCIA",740,2468402,29.98,"HGO","Hidalgo"
13,2004,"ROBO CON VIOLENCIA",658,2492457,26.4,"HGO","Hidalgo"
13,2005,"ROBO CON VIOLENCIA",615,2518216,24.42,"HGO","Hidalgo"
13,2006,"ROBO CON VIOLENCIA",583,2548586,22.88,"HGO","Hidalgo"
13,2007,"ROBO CON VIOLENCIA",569,2585203,22.01,"HGO","Hidalgo"
13,2008,"ROBO CON VIOLENCIA",778,2627220,29.61,"HGO","Hidalgo"
13,2009,"ROBO CON VIOLENCIA",1261,2669675,47.23,"HGO","Hidalgo"
13,2010,"ROBO CON VIOLENCIA",1359,2710328,50.14,"HGO","Hidalgo"
13,2011,"ROBO CON VIOLENCIA",1066,2749772,38.77,"HGO","Hidalgo"
13,2012,"ROBO CON VIOLENCIA",1106,2787654,39.67,"HGO","Hidalgo"
13,2013,"ROBO CON VIOLENCIA",1350,2824559,47.8,"HGO","Hidalgo"
14,1997,"ROBO CON VIOLENCIA",7223,6369852,113.39,"JAL","Jalisco"
14,1998,"ROBO CON VIOLENCIA",19502,6426789,303.45,"JAL","Jalisco"
14,1999,"ROBO CON VIOLENCIA",7094,6482823,109.43,"JAL","Jalisco"
14,2000,"ROBO CON VIOLENCIA",7024,6552940,107.19,"JAL","Jalisco"
14,2001,"ROBO CON VIOLENCIA",8190,6632028,123.49,"JAL","Jalisco"
14,2002,"ROBO CON VIOLENCIA",12056,6712270,179.61,"JAL","Jalisco"
14,2003,"ROBO CON VIOLENCIA",6500,6788019,95.76,"JAL","Jalisco"
14,2004,"ROBO CON VIOLENCIA",4649,6863332,67.74,"JAL","Jalisco"
14,2005,"ROBO CON VIOLENCIA",3513,6952212,50.53,"JAL","Jalisco"
14,2006,"ROBO CON VIOLENCIA",3599,7051282,51.04,"JAL","Jalisco"
14,2007,"ROBO CON VIOLENCIA",3923,7157616,54.81,"JAL","Jalisco"
14,2008,"ROBO CON VIOLENCIA",3010,7272788,41.39,"JAL","Jalisco"
14,2009,"ROBO CON VIOLENCIA",3326,7387309,45.02,"JAL","Jalisco"
14,2010,"ROBO CON VIOLENCIA",4974,7492929,66.38,"JAL","Jalisco"
14,2011,"ROBO CON VIOLENCIA",5115,7593692,67.36,"JAL","Jalisco"
14,2012,"ROBO CON VIOLENCIA",5223,7693228,67.89,"JAL","Jalisco"
14,2013,"ROBO CON VIOLENCIA",8976,7790156,115.22,"JAL","Jalisco"
15,1997,"ROBO CON VIOLENCIA",31329,12289466,254.93,"MEX","Estado de M̩xico"
15,1998,"ROBO CON VIOLENCIA",22721,12551530,181.02,"MEX","Estado de M̩xico"
15,1999,"ROBO CON VIOLENCIA",35508,12805993,277.28,"MEX","Estado de M̩xico"
15,2000,"ROBO CON VIOLENCIA",33490,13064174,256.35,"MEX","Estado de M̩xico"
15,2001,"ROBO CON VIOLENCIA",40144,13327545,301.21,"MEX","Estado de M̩xico"
15,2002,"ROBO CON VIOLENCIA",36304,13591628,267.11,"MEX","Estado de M̩xico"
15,2003,"ROBO CON VIOLENCIA",34837,13850796,251.52,"MEX","Estado de M̩xico"
15,2004,"ROBO CON VIOLENCIA",33001,14105797,233.95,"MEX","Estado de M̩xico"
15,2005,"ROBO CON VIOLENCIA",37797,14365268,263.11,"MEX","Estado de M̩xico"
15,2006,"ROBO CON VIOLENCIA",38526,14631162,263.31,"MEX","Estado de M̩xico"
15,2007,"ROBO CON VIOLENCIA",33754,14902842,226.49,"MEX","Estado de M̩xico"
15,2008,"ROBO CON VIOLENCIA",36579,15178014,241,"MEX","Estado de M̩xico"
15,2009,"ROBO CON VIOLENCIA",41510,15443662,268.78,"MEX","Estado de M̩xico"
15,2010,"ROBO CON VIOLENCIA",41220,15708618,262.4,"MEX","Estado de M̩xico"
15,2011,"ROBO CON VIOLENCIA",39247,15976022,245.66,"MEX","Estado de M̩xico"
15,2012,"ROBO CON VIOLENCIA",30166,16235348,185.8,"MEX","Estado de M̩xico"
15,2013,"ROBO CON VIOLENCIA",30389,16491570,184.27,"MEX","Estado de M̩xico"
16,1997,"ROBO CON VIOLENCIA",5240,4156338,126.07,"MICH","Michoac
16,1998,"ROBO CON VIOLENCIA",1203,4160121,28.92,"MICH","Michoac
16,1999,"ROBO CON VIOLENCIA",0,4160466,0,"MICH","Michoac
16,2000,"ROBO CON VIOLENCIA",793,4169568,19.02,"MICH","Michoac
16,2001,"ROBO CON VIOLENCIA",392,4185422,9.37,"MICH","Michoac
16,2002,"ROBO CON VIOLENCIA",313,4203024,7.45,"MICH","Michoac
16,2003,"ROBO CON VIOLENCIA",430,4216484,10.2,"MICH","Michoac
16,2004,"ROBO CON VIOLENCIA",434,4227404,10.27,"MICH","Michoac
16,2005,"ROBO CON VIOLENCIA",330,4246321,7.77,"MICH","Michoac
16,2006,"ROBO CON VIOLENCIA",363,4274492,8.49,"MICH","Michoac
16,2007,"ROBO CON VIOLENCIA",492,4311970,11.41,"MICH","Michoac
16,2008,"ROBO CON VIOLENCIA",995,4357648,22.83,"MICH","Michoac
16,2009,"ROBO CON VIOLENCIA",875,4400943,19.88,"MICH","Michoac
16,2010,"ROBO CON VIOLENCIA",1096,4439186,24.69,"MICH","Michoac
16,2011,"ROBO CON VIOLENCIA",1703,4476415,38.04,"MICH","Michoac
16,2012,"ROBO CON VIOLENCIA",1512,4512322,33.51,"MICH","Michoac
16,2013,"ROBO CON VIOLENCIA",1848,4546882,40.64,"MICH","Michoac
17,1997,"ROBO CON VIOLENCIA",3034,1558634,194.66,"MOR","Morelos"
17,1998,"ROBO CON VIOLENCIA",2761,1572018,175.63,"MOR","Morelos"
17,1999,"ROBO CON VIOLENCIA",4193,1584898,264.56,"MOR","Morelos"
17,2000,"ROBO CON VIOLENCIA",4516,1601568,281.97,"MOR","Morelos"
17,2001,"ROBO CON VIOLENCIA",5072,1620334,313.02,"MOR","Morelos"
17,2002,"ROBO CON VIOLENCIA",4582,1639014,279.56,"MOR","Morelos"
17,2003,"ROBO CON VIOLENCIA",3968,1656148,239.59,"MOR","Morelos"
17,2004,"ROBO CON VIOLENCIA",4826,1672916,288.48,"MOR","Morelos"
17,2005,"ROBO CON VIOLENCIA",4988,1693254,294.58,"MOR","Morelos"
17,2006,"ROBO CON VIOLENCIA",4455,1716033,259.61,"MOR","Morelos"
17,2007,"ROBO CON VIOLENCIA",4124,1740340,236.97,"MOR","Morelos"
17,2008,"ROBO CON VIOLENCIA",4902,1766432,277.51,"MOR","Morelos"
17,2009,"ROBO CON VIOLENCIA",6222,1791524,347.3,"MOR","Morelos"
17,2010,"ROBO CON VIOLENCIA",7196,1815264,396.42,"MOR","Morelos"
17,2011,"ROBO CON VIOLENCIA",5935,1839000,322.73,"MOR","Morelos"
17,2012,"ROBO CON VIOLENCIA",8304,1862500,445.85,"MOR","Morelos"
17,2013,"ROBO CON VIOLENCIA",6594,1885790,349.67,"MOR","Morelos"
18,1997,"ROBO CON VIOLENCIA",2362,921764,256.25,"NAY","Nayarit"
18,1998,"ROBO CON VIOLENCIA",2765,927663,298.06,"NAY","Nayarit"
18,1999,"ROBO CON VIOLENCIA",755,933374,80.89,"NAY","Nayarit"
18,2000,"ROBO CON VIOLENCIA",1197,941794,127.1,"NAY","Nayarit"
18,2001,"ROBO CON VIOLENCIA",1321,952620,138.67,"NAY","Nayarit"
18,2002,"ROBO CON VIOLENCIA",845,964650,87.6,"NAY","Nayarit"
18,2003,"ROBO CON VIOLENCIA",407,976988,41.66,"NAY","Nayarit"
18,2004,"ROBO CON VIOLENCIA",402,990286,40.59,"NAY","Nayarit"
18,2005,"ROBO CON VIOLENCIA",1226,1006746,121.78,"NAY","Nayarit"
18,2006,"ROBO CON VIOLENCIA",1913,1025905,186.47,"NAY","Nayarit"
18,2007,"ROBO CON VIOLENCIA",793,1047288,75.72,"NAY","Nayarit"
18,2008,"ROBO CON VIOLENCIA",377,1071224,35.19,"NAY","Nayarit"
18,2009,"ROBO CON VIOLENCIA",332,1096316,30.28,"NAY","Nayarit"
18,2010,"ROBO CON VIOLENCIA",353,1120538,31.5,"NAY","Nayarit"
18,2011,"ROBO CON VIOLENCIA",401,1143832,35.06,"NAY","Nayarit"
18,2012,"ROBO CON VIOLENCIA",410,1166926,35.14,"NAY","Nayarit"
18,2013,"ROBO CON VIOLENCIA",454,1189802,38.16,"NAY","Nayarit"
