"state_code","year","group","averiguaciones","population","rate","name","long_name"
7,2000,"ROBO DE VEHICULOS",984,4202342,23.42,"CHIS","Chiapas"
7,2001,"ROBO DE VEHICULOS",1423,4279389,33.25,"CHIS","Chiapas"
7,2002,"ROBO DE VEHICULOS",1203,4358108,27.6,"CHIS","Chiapas"
7,2003,"ROBO DE VEHICULOS",1381,4436926,31.13,"CHIS","Chiapas"
7,2004,"ROBO DE VEHICULOS",1388,4512810,30.76,"CHIS","Chiapas"
7,2005,"ROBO DE VEHICULOS",1398,4582616,30.51,"CHIS","Chiapas"
7,2006,"ROBO DE VEHICULOS",1616,4652106,34.74,"CHIS","Chiapas"
7,2007,"ROBO DE VEHICULOS",1528,4725047,32.34,"CHIS","Chiapas"
7,2008,"ROBO DE VEHICULOS",1342,4799203,27.96,"CHIS","Chiapas"
7,2009,"ROBO DE VEHICULOS",1232,4870040,25.3,"CHIS","Chiapas"
7,2010,"ROBO DE VEHICULOS",1628,4942194,32.94,"CHIS","Chiapas"
7,2011,"ROBO DE VEHICULOS",1778,5015600,35.45,"CHIS","Chiapas"
7,2012,"ROBO DE VEHICULOS",1749,5084877,34.4,"CHIS","Chiapas"
7,2013,"ROBO DE VEHICULOS",1992,5152879,38.66,"CHIS","Chiapas"
8,1997,"ROBO DE VEHICULOS",9003,2839556,317.06,"CHIH","Chihuahua"
8,1998,"ROBO DE VEHICULOS",8837,2897672,304.97,"CHIH","Chihuahua"
8,1999,"ROBO DE VEHICULOS",6382,2957462,215.79,"CHIH","Chihuahua"
8,2000,"ROBO DE VEHICULOS",6320,3018308,209.39,"CHIH","Chihuahua"
8,2001,"ROBO DE VEHICULOS",6394,3078290,207.71,"CHIH","Chihuahua"
8,2002,"ROBO DE VEHICULOS",7314,3136673,233.18,"CHIH","Chihuahua"
8,2003,"ROBO DE VEHICULOS",7978,3192160,249.92,"CHIH","Chihuahua"
8,2004,"ROBO DE VEHICULOS",7596,3244587,234.11,"CHIH","Chihuahua"
8,2005,"ROBO DE VEHICULOS",9134,3296374,277.09,"CHIH","Chihuahua"
8,2006,"ROBO DE VEHICULOS",10503,3349492,313.57,"CHIH","Chihuahua"
8,2007,"ROBO DE VEHICULOS",9876,3404030,290.13,"CHIH","Chihuahua"
8,2008,"ROBO DE VEHICULOS",25554,3458305,738.92,"CHIH","Chihuahua"
8,2009,"ROBO DE VEHICULOS",26858,3505183,766.24,"CHIH","Chihuahua"
8,2010,"ROBO DE VEHICULOS",28654,3542260,808.92,"CHIH","Chihuahua"
8,2011,"ROBO DE VEHICULOS",21469,3579020,599.86,"CHIH","Chihuahua"
8,2012,"ROBO DE VEHICULOS",13463,3617379,372.18,"CHIH","Chihuahua"
8,2013,"ROBO DE VEHICULOS",9509,3654654,260.19,"CHIH","Chihuahua"
9,1997,"ROBO DE VEHICULOS",58480,8904064,656.78,"DF","Distrito Federal"
9,1998,"ROBO DE VEHICULOS",47110,8920544,528.11,"DF","Distrito Federal"
9,1999,"ROBO DE VEHICULOS",44776,8936556,501.04,"DF","Distrito Federal"
9,2000,"ROBO DE VEHICULOS",43644,8953032,487.48,"DF","Distrito Federal"
9,2001,"ROBO DE VEHICULOS",38535,8967336,429.73,"DF","Distrito Federal"
9,2002,"ROBO DE VEHICULOS",34141,8977879,380.28,"DF","Distrito Federal"
9,2003,"ROBO DE VEHICULOS",33955,8982537,378.01,"DF","Distrito Federal"
9,2004,"ROBO DE VEHICULOS",31247,8982860,347.85,"DF","Distrito Federal"
9,2005,"ROBO DE VEHICULOS",27394,8981434,305.01,"DF","Distrito Federal"
9,2006,"ROBO DE VEHICULOS",25807,8978979,287.42,"DF","Distrito Federal"
9,2007,"ROBO DE VEHICULOS",25810,8975327,287.57,"DF","Distrito Federal"
9,2008,"ROBO DE VEHICULOS",27026,8971100,301.26,"DF","Distrito Federal"
9,2009,"ROBO DE VEHICULOS",26210,8964855,292.36,"DF","Distrito Federal"
9,2010,"ROBO DE VEHICULOS",24473,8951680,273.39,"DF","Distrito Federal"
9,2011,"ROBO DE VEHICULOS",19167,8935150,214.51,"DF","Distrito Federal"
9,2012,"ROBO DE VEHICULOS",18515,8918638,207.6,"DF","Distrito Federal"
9,2013,"ROBO DE VEHICULOS",17279,8901210,194.12,"DF","Distrito Federal"
10,1997,"ROBO DE VEHICULOS",413,1477610,27.95,"DUR","Durango"
10,1998,"ROBO DE VEHICULOS",389,1485282,26.19,"DUR","Durango"
10,1999,"ROBO DE VEHICULOS",495,1492959,33.16,"DUR","Durango"
10,2000,"ROBO DE VEHICULOS",837,1504712,55.63,"DUR","Durango"
10,2001,"ROBO DE VEHICULOS",640,1518804,42.14,"DUR","Durango"
10,2002,"ROBO DE VEHICULOS",519,1533026,33.85,"DUR","Durango"
10,2003,"ROBO DE VEHICULOS",385,1545979,24.9,"DUR","Durango"
10,2004,"ROBO DE VEHICULOS",889,1558966,57.02,"DUR","Durango"
10,2005,"ROBO DE VEHICULOS",486,1575853,30.84,"DUR","Durango"
10,2006,"ROBO DE VEHICULOS",767,1595446,48.07,"DUR","Durango"
10,2007,"ROBO DE VEHICULOS",1341,1616868,82.94,"DUR","Durango"
10,2008,"ROBO DE VEHICULOS",1930,1639182,117.74,"DUR","Durango"
10,2009,"ROBO DE VEHICULOS",2626,1659928,158.2,"DUR","Durango"
10,2010,"ROBO DE VEHICULOS",6308,1680116,375.45,"DUR","Durango"
10,2011,"ROBO DE VEHICULOS",4738,1700080,278.69,"DUR","Durango"
10,2012,"ROBO DE VEHICULOS",3258,1719085,189.52,"DUR","Durango"
10,2013,"ROBO DE VEHICULOS",3141,1737617,180.76,"DUR","Durango"
11,1997,"ROBO DE VEHICULOS",2514,5054560,49.74,"GTO","Guanajuato"
11,1998,"ROBO DE VEHICULOS",2617,5094451,51.37,"GTO","Guanajuato"
11,1999,"ROBO DE VEHICULOS",2784,5128910,54.28,"GTO","Guanajuato"
11,2000,"ROBO DE VEHICULOS",2629,5157152,50.98,"GTO","Guanajuato"
11,2001,"ROBO DE VEHICULOS",3023,5189584,58.25,"GTO","Guanajuato"
11,2002,"ROBO DE VEHICULOS",2847,5228205,54.45,"GTO","Guanajuato"
11,2003,"ROBO DE VEHICULOS",3139,5265170,59.62,"GTO","Guanajuato"
11,2004,"ROBO DE VEHICULOS",2332,5295090,44.04,"GTO","Guanajuato"
11,2005,"ROBO DE VEHICULOS",2442,5320564,45.9,"GTO","Guanajuato"
11,2006,"ROBO DE VEHICULOS",2696,5355276,50.34,"GTO","Guanajuato"
11,2007,"ROBO DE VEHICULOS",2721,5407332,50.32,"GTO","Guanajuato"
11,2008,"ROBO DE VEHICULOS",3853,5470487,70.43,"GTO","Guanajuato"
11,2009,"ROBO DE VEHICULOS",6365,5530928,115.08,"GTO","Guanajuato"
11,2010,"ROBO DE VEHICULOS",3366,5586600,60.25,"GTO","Guanajuato"
11,2011,"ROBO DE VEHICULOS",4344,5641440,77,"GTO","Guanajuato"
11,2012,"ROBO DE VEHICULOS",4781,5693945,83.97,"GTO","Guanajuato"
11,2013,"ROBO DE VEHICULOS",4073,5744616,70.9,"GTO","Guanajuato"
12,1997,"ROBO DE VEHICULOS",1905,3196368,59.6,"GRO","Guerrero"
12,1998,"ROBO DE VEHICULOS",1973,3210085,61.46,"GRO","Guerrero"
12,1999,"ROBO DE VEHICULOS",1630,3221127,50.6,"GRO","Guerrero"
12,2000,"ROBO DE VEHICULOS",1811,3233460,56.01,"GRO","Guerrero"
12,2001,"ROBO DE VEHICULOS",1904,3249338,58.6,"GRO","Guerrero"
12,2002,"ROBO DE VEHICULOS",1799,3267370,55.06,"GRO","Guerrero"
12,2003,"ROBO DE VEHICULOS",1497,3284024,45.58,"GRO","Guerrero"
12,2004,"ROBO DE VEHICULOS",1216,3298900,36.86,"GRO","Guerrero"
12,2005,"ROBO DE VEHICULOS",1495,3315913,45.09,"GRO","Guerrero"
12,2006,"ROBO DE VEHICULOS",2172,3337660,65.08,"GRO","Guerrero"
12,2007,"ROBO DE VEHICULOS",2532,3365386,75.24,"GRO","Guerrero"
12,2008,"ROBO DE VEHICULOS",2792,3398068,82.16,"GRO","Guerrero"
12,2009,"ROBO DE VEHICULOS",3277,3429734,95.55,"GRO","Guerrero"
12,2010,"ROBO DE VEHICULOS",3690,3458859,106.68,"GRO","Guerrero"
12,2011,"ROBO DE VEHICULOS",5790,3486480,166.07,"GRO","Guerrero"
12,2012,"ROBO DE VEHICULOS",5434,3511682,154.74,"GRO","Guerrero"
12,2013,"ROBO DE VEHICULOS",4499,3535284,127.26,"GRO","Guerrero"
13,1997,"ROBO DE VEHICULOS",328,2351497,13.95,"HGO","Hidalgo"
13,1998,"ROBO DE VEHICULOS",441,2367270,18.63,"HGO","Hidalgo"
13,1999,"ROBO DE VEHICULOS",468,2382633,19.64,"HGO","Hidalgo"
13,2000,"ROBO DE VEHICULOS",1088,2399371,45.35,"HGO","Hidalgo"
13,2001,"ROBO DE VEHICULOS",1034,2419951,42.73,"HGO","Hidalgo"
13,2002,"ROBO DE VEHICULOS",1333,2443912,54.54,"HGO","Hidalgo"
13,2003,"ROBO DE VEHICULOS",1341,2468402,54.33,"HGO","Hidalgo"
13,2004,"ROBO DE VEHICULOS",1171,2492457,46.98,"HGO","Hidalgo"
13,2005,"ROBO DE VEHICULOS",1588,2518216,63.06,"HGO","Hidalgo"
13,2006,"ROBO DE VEHICULOS",1613,2548586,63.29,"HGO","Hidalgo"
13,2007,"ROBO DE VEHICULOS",1741,2585203,67.34,"HGO","Hidalgo"
13,2008,"ROBO DE VEHICULOS",2361,2627220,89.87,"HGO","Hidalgo"
13,2009,"ROBO DE VEHICULOS",2665,2669675,99.82,"HGO","Hidalgo"
13,2010,"ROBO DE VEHICULOS",3055,2710328,112.72,"HGO","Hidalgo"
13,2011,"ROBO DE VEHICULOS",2906,2749772,105.68,"HGO","Hidalgo"
13,2012,"ROBO DE VEHICULOS",2458,2787654,88.17,"HGO","Hidalgo"
13,2013,"ROBO DE VEHICULOS",2596,2824559,91.91,"HGO","Hidalgo"
14,1997,"ROBO DE VEHICULOS",19904,6369852,312.47,"JAL","Jalisco"
14,1998,"ROBO DE VEHICULOS",16269,6426789,253.14,"JAL","Jalisco"
14,1999,"ROBO DE VEHICULOS",15243,6482823,235.13,"JAL","Jalisco"
14,2000,"ROBO DE VEHICULOS",15455,6552940,235.85,"JAL","Jalisco"
14,2001,"ROBO DE VEHICULOS",15215,6632028,229.42,"JAL","Jalisco"
14,2002,"ROBO DE VEHICULOS",10721,6712270,159.72,"JAL","Jalisco"
14,2003,"ROBO DE VEHICULOS",10370,6788019,152.77,"JAL","Jalisco"
14,2004,"ROBO DE VEHICULOS",8125,6863332,118.38,"JAL","Jalisco"
14,2005,"ROBO DE VEHICULOS",7329,6952212,105.42,"JAL","Jalisco"
14,2006,"ROBO DE VEHICULOS",6001,7051282,85.11,"JAL","Jalisco"
14,2007,"ROBO DE VEHICULOS",6359,7157616,88.84,"JAL","Jalisco"
14,2008,"ROBO DE VEHICULOS",7698,7272788,105.85,"JAL","Jalisco"
14,2009,"ROBO DE VEHICULOS",7313,7387309,98.99,"JAL","Jalisco"
14,2010,"ROBO DE VEHICULOS",9023,7492929,120.42,"JAL","Jalisco"
14,2011,"ROBO DE VEHICULOS",9994,7593692,131.61,"JAL","Jalisco"
14,2012,"ROBO DE VEHICULOS",8828,7693228,114.75,"JAL","Jalisco"
14,2013,"ROBO DE VEHICULOS",9892,7790156,126.98,"JAL","Jalisco"
15,1997,"ROBO DE VEHICULOS",19331,12289466,157.3,"MEX","Estado de M̩xico"
15,1998,"ROBO DE VEHICULOS",17270,12551530,137.59,"MEX","Estado de M̩xico"
15,1999,"ROBO DE VEHICULOS",30234,12805993,236.09,"MEX","Estado de M̩xico"
15,2000,"ROBO DE VEHICULOS",30558,13064174,233.91,"MEX","Estado de M̩xico"
15,2001,"ROBO DE VEHICULOS",33846,13327545,253.96,"MEX","Estado de M̩xico"
15,2002,"ROBO DE VEHICULOS",33414,13591628,245.84,"MEX","Estado de M̩xico"
15,2003,"ROBO DE VEHICULOS",34878,13850796,251.81,"MEX","Estado de M̩xico"
15,2004,"ROBO DE VEHICULOS",31898,14105797,226.13,"MEX","Estado de M̩xico"
15,2005,"ROBO DE VEHICULOS",29446,14365268,204.98,"MEX","Estado de M̩xico"
15,2006,"ROBO DE VEHICULOS",29077,14631162,198.73,"MEX","Estado de M̩xico"
15,2007,"ROBO DE VEHICULOS",30130,14902842,202.18,"MEX","Estado de M̩xico"
15,2008,"ROBO DE VEHICULOS",33254,15178014,219.09,"MEX","Estado de M̩xico"
15,2009,"ROBO DE VEHICULOS",39647,15443662,256.72,"MEX","Estado de M̩xico"
15,2010,"ROBO DE VEHICULOS",47184,15708618,300.37,"MEX","Estado de M̩xico"
15,2011,"ROBO DE VEHICULOS",46759,15976022,292.68,"MEX","Estado de M̩xico"
15,2012,"ROBO DE VEHICULOS",53393,16235348,328.87,"MEX","Estado de M̩xico"
15,2013,"ROBO DE VEHICULOS",57854,16491570,350.81,"MEX","Estado de M̩xico"
16,1997,"ROBO DE VEHICULOS",2212,4156338,53.22,"MICH","Michoac
16,1998,"ROBO DE VEHICULOS",1920,4160121,46.15,"MICH","Michoac
16,1999,"ROBO DE VEHICULOS",1735,4160466,41.7,"MICH","Michoac
16,2000,"ROBO DE VEHICULOS",1948,4169568,46.72,"MICH","Michoac
16,2001,"ROBO DE VEHICULOS",1857,4185422,44.37,"MICH","Michoac
16,2002,"ROBO DE VEHICULOS",1667,4203024,39.66,"MICH","Michoac
16,2003,"ROBO DE VEHICULOS",2362,4216484,56.02,"MICH","Michoac
16,2004,"ROBO DE VEHICULOS",2903,4227404,68.67,"MICH","Michoac
16,2005,"ROBO DE VEHICULOS",2959,4246321,69.68,"MICH","Michoac
16,2006,"ROBO DE VEHICULOS",3931,4274492,91.96,"MICH","Michoac
16,2007,"ROBO DE VEHICULOS",4238,4311970,98.28,"MICH","Michoac
16,2008,"ROBO DE VEHICULOS",4299,4357648,98.65,"MICH","Michoac
16,2009,"ROBO DE VEHICULOS",4968,4400943,112.88,"MICH","Michoac
16,2010,"ROBO DE VEHICULOS",5215,4439186,117.48,"MICH","Michoac
16,2011,"ROBO DE VEHICULOS",5961,4476415,133.16,"MICH","Michoac
16,2012,"ROBO DE VEHICULOS",6544,4512322,145.03,"MICH","Michoac
16,2013,"ROBO DE VEHICULOS",6248,4546882,137.41,"MICH","Michoac
17,1997,"ROBO DE VEHICULOS",2073,1558634,133,"MOR","Morelos"
17,1998,"ROBO DE VEHICULOS",2001,1572018,127.29,"MOR","Morelos"
17,1999,"ROBO DE VEHICULOS",2456,1584898,154.96,"MOR","Morelos"
17,2000,"ROBO DE VEHICULOS",2087,1601568,130.31,"MOR","Morelos"
17,2001,"ROBO DE VEHICULOS",1838,1620334,113.43,"MOR","Morelos"
17,2002,"ROBO DE VEHICULOS",1633,1639014,99.63,"MOR","Morelos"
17,2003,"ROBO DE VEHICULOS",1445,1656148,87.25,"MOR","Morelos"
17,2004,"ROBO DE VEHICULOS",1897,1672916,113.39,"MOR","Morelos"
17,2005,"ROBO DE VEHICULOS",1945,1693254,114.87,"MOR","Morelos"
17,2006,"ROBO DE VEHICULOS",2339,1716033,136.3,"MOR","Morelos"
17,2007,"ROBO DE VEHICULOS",2239,1740340,128.65,"MOR","Morelos"
17,2008,"ROBO DE VEHICULOS",2418,1766432,136.89,"MOR","Morelos"
17,2009,"ROBO DE VEHICULOS",4135,1791524,230.81,"MOR","Morelos"
17,2010,"ROBO DE VEHICULOS",3735,1815264,205.76,"MOR","Morelos"
17,2011,"ROBO DE VEHICULOS",4145,1839000,225.39,"MOR","Morelos"
17,2012,"ROBO DE VEHICULOS",4596,1862500,246.77,"MOR","Morelos"
17,2013,"ROBO DE VEHICULOS",4627,1885790,245.36,"MOR","Morelos"
18,1997,"ROBO DE VEHICULOS",296,921764,32.11,"NAY","Nayarit"
18,1998,"ROBO DE VEHICULOS",260,927663,28.03,"NAY","Nayarit"
18,1999,"ROBO DE VEHICULOS",257,933374,27.53,"NAY","Nayarit"
18,2000,"ROBO DE VEHICULOS",315,941794,33.45,"NAY","Nayarit"
18,2001,"ROBO DE VEHICULOS",268,952620,28.13,"NAY","Nayarit"
18,2002,"ROBO DE VEHICULOS",272,964650,28.2,"NAY","Nayarit"
18,2003,"ROBO DE VEHICULOS",183,976988,18.73,"NAY","Nayarit"
18,2004,"ROBO DE VEHICULOS",89,990286,8.99,"NAY","Nayarit"
18,2005,"ROBO DE VEHICULOS",221,1006746,21.95,"NAY","Nayarit"
18,2006,"ROBO DE VEHICULOS",426,1025905,41.52,"NAY","Nayarit"
18,2007,"ROBO DE VEHICULOS",606,1047288,57.86,"NAY","Nayarit"
18,2008,"ROBO DE VEHICULOS",694,1071224,64.79,"NAY","Nayarit"
18,2009,"ROBO DE VEHICULOS",735,1096316,67.04,"NAY","Nayarit"
18,2010,"ROBO DE VEHICULOS",1297,1120538,115.75,"NAY","Nayarit"
18,2011,"ROBO DE VEHICULOS",1083,1143832,94.68,"NAY","Nayarit"
18,2012,"ROBO DE VEHICULOS",771,1166926,66.07,"NAY","Nayarit"
18,2013,"ROBO DE VEHICULOS",421,1189802,35.38,"NAY","Nayarit"
